fk_course,fk_plan,fk_teacher_teacher,teacher_name,language_type,fk_student,fk_test,origin_test_id,interaction_id,course_ware_id,package_id,package_name,page_id,order_id,data_source,test_type,test_type_desc,is_answer,answer_time,is_force,is_right,total_blank_nums,right_blank_nums,right_ratio,score,submit_time,etl_time,dt,年级,讲次
100893,816093,43944,杨洋,1.0,62224427,1003261615289390314_6731603,1,1003261615289390314,126163,5939758,游戏二：色彩涂鸦——春季场景,6731603,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,70.0,0.0,1.0,1.0,1.0,100.0,,2021-03-19 19:22:44,2021-03-20 05:32:17.043,20210319,大,20
99771,812047,22464,张智超,1.0,59781175,3215361019242709262_5803915,1,3215361019242709262,122986,5066394,32,5803915,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,20.0,0.0,1.0,1.0,1.0,100.0,,2021-01-09 19:40:48,2021-01-10 05:08:28.613,20210109,大,5
99771,812052,22464,张智超,1.0,56331177,2129561174764283396_6020170,1,2129561174764283396,117007,5272784,30,6020170,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,22.0,0.0,1.0,1.0,1.0,100.0,,2021-01-27 19:41:06,2021-01-28 05:13:12.864,20210127,大,10
99780,812255,15006,关艺,1.0,62551533,947161460021145658_6463428,1,947161460021145658,121382,5692496,24,6463428,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,32.0,0.0,1.0,1.0,1.0,100.0,,2021-03-01 20:04:03,2021-03-02 06:52:54.597,20210301,中,15
100895,816134,34447,王旭晖,1.0,56865631,2509961537452796284_6571122,1,2509961537452796284,122723,5793059,游戏一：引入游戏（拖拽套题）,6571122,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,78.0,1.0,0.0,2.0,0.0,0.0,,2021-03-10 19:10:10,2021-03-11 05:20:21.594,20210310,中,17
106873,878715,52428,罗澜,1.0,60762341,179661623961193006_6749408,1,179661623961193006,125461,5956244,游戏四：点选套题,6749408,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,0,,,,,,,,,2021-03-21 06:19:28.188,20210320,中,20
106871,878672,52273,张敏,1.0,16731412,617261658600530330_6856605,1,617261658600530330,124113,6056193,游戏二：脑科学：注意抑制—迷路包装,6856605,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,102.0,0.0,1.0,3.0,3.0,100.0,,2021-03-24 19:41:48,2021-03-25 05:28:55.232,20210324,大,21
99779,812229,15006,关艺,1.0,49163672,202161183122766650_6158327,1,202161183122766650,117656,5403312,13游戏四：手杖和桃林（脑科学注意定向模,6158327,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,68.0,0.0,2.0,8.0,7.0,87.5,,2021-01-28 18:54:57,2021-01-29 05:08:06.55,20210128,中,11
99781,812264,22464,张智超,1.0,18867986,3215460828991734848_5605753,1,3215460828991734848,110965,4885720,互动模板,5605753,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,55.0,0.0,1.0,1.0,1.0,100.0,,2020-12-18 19:12:55,2020-12-19 05:19:40.976,20201218,中,2
106871,878669,9771,宋爽,1.0,52963476,1002261563713204744_6626841,1,1002261563713204744,122174,5844197,游戏一：脑科学：韵脚辨识,6626841,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,144.0,0.0,1.0,3.0,3.0,100.0,,2021-03-13 20:07:57,2021-03-14 05:32:22.109,20210313,大,18
99768,811993,15316,王越,1.0,31131805,897361537564543982_6576651,1,897361537564543982,124159,5798058,脑科学：空间位置判断-秋冬场景,6576651,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,66.0,0.0,1.0,3.0,3.0,100.0,,2021-03-10 19:28:38,2021-03-11 05:20:21.594,20210310,大,17
125567,910241,43944,杨洋,1.0,33638702,486461477146469730_5736885,0,486461477146469730,121194,5003941,28,5736885,1,ods_live_edc_xes_edc_online_answer_logs,18,超级演讲秀,1,29.0,0.0,-1.0,0.0,0.0,,88.0,2021-03-03 19:40:05,2021-03-04 05:17:28.241,20210303,大,15
100893,816093,43944,杨洋,1.0,24558816,797661615247685560_6731602,1,797661615247685560,126163,5939757,游戏一：脑科学：韵脚辨识,6731602,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,133.0,0.0,1.0,3.0,3.0,100.0,,2021-03-19 19:16:50,2021-03-20 05:32:17.043,20210319,大,20
99771,812059,22464,张智超,1.0,59934327,233661537643890646_6581981,1,233661537643890646,124159,5803031,30,6581981,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,20.0,0.0,1.0,1.0,1.0,100.0,,2021-03-10 19:40:59,2021-03-11 05:20:21.594,20210310,大,17
99772,812066,22464,张智超,1.0,10346833,3215460820507527656_5593240,1,3215460820507527656,110771,4874710,28,5593240,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,50.0,0.0,1.0,2.0,2.0,100.0,,2020-12-17 19:38:45,2020-12-18 05:22:47.977,20201217,大,2
100893,816078,43944,杨洋,1.0,54884930,3215261010489667708_5803911,1,3215261010489667708,122986,5066390,游戏三：脑科学：寻找乌鸦—水果包装,5803911,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,116.0,0.0,1.0,3.0,3.0,100.0,,2021-01-08 19:23:33,2021-01-09 05:07:15.649,20210108,大,5
99769,812014,15316,王越,1.0,24932528,947461485254481148_6531267,1,947461485254481148,122101,5756047,脑科学：部件辨识,6531267,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,59.0,0.0,1.0,3.0,3.0,100.0,,2021-03-04 18:10:06,2021-03-05 05:18:29.998,20210304,大,16
106587,876563,15316,王越,1.0,19852115,3215260828978814670_5593240,1,3215260828978814670,110771,4874710,28,5593240,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,46.0,0.0,1.0,2.0,2.0,100.0,,2020-12-18 19:10:37,2020-12-19 05:19:40.976,20201218,大,2
106871,878673,52273,张敏,1.0,61653558,1071461684579300694_6881804,1,1071461684579300694,129978,6079393,游戏三：阿丘障碍赛马（包装替换）,6881804,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,83.0,0.0,1.0,1.0,1.0,100.0,,2021-03-27 19:51:19,2021-03-28 06:03:05.017,20210327,大,22
99781,812271,22464,张智超,1.0,51297837,3215161131431105734_6054747,1,3215161131431105734,130233,5306053,互动模板,6054747,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,109.0,1.0,0.0,8.0,0.0,0.0,,2021-01-22 19:20:20,2021-01-23 05:08:19.749,20210122,中,9
99781,812269,22464,张智超,1.0,17053323,3388561070895707250_5883024,1,3388561070895707250,116770,5141392,游戏二：房子好像胖老汉（脑科学---注意,5883024,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,89.0,0.0,1.0,8.0,8.0,100.0,,2021-01-15 19:10:47,2021-01-16 05:10:32.199,20210115,中,7
125567,910245,43944,杨洋,1.0,64287887,234361597964080330_6695912,1,234361597964080330,125196,5907626,游戏一：脑科学：注意广度—季节,6695912,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,98.0,0.0,1.0,3.0,3.0,100.0,,2021-03-17 19:15:41,2021-03-18 05:34:22.245,20210317,大,19
99771,812064,22464,张智超,1.0,17190860,2458461684429210140_6881804,1,2458461684429210140,129978,6079393,游戏三：阿丘障碍赛马（包装替换）,6881804,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,88.0,0.0,1.0,1.0,1.0,100.0,,2021-03-27 19:26:19,2021-03-28 06:03:05.017,20210327,大,22
106874,878734,52428,罗澜,1.0,57505957,233661529035168272_6584000,1,233661529035168272,122723,5804813,游戏二：脑科学：注意搜索-山色空蒙雨亦奇,6584000,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,72.0,0.0,1.0,5.0,5.0,100.0,,2021-03-09 19:47:05,2021-03-10 05:19:49.931,20210309,中,17
99770,812036,15316,王越,1.0,11344215,947661485784321732_6531267,1,947661485784321732,122101,5756047,脑科学：部件辨识,6531267,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,65.0,0.0,1.0,3.0,3.0,100.0,,2021-03-04 19:38:30,2021-03-05 05:18:29.998,20210304,大,16
100893,816094,43944,杨洋,1.0,62013240,898861649789715456_6856605,1,898861649789715456,124113,6056193,游戏二：脑科学：注意抑制—迷路包装,6856605,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,111.0,0.0,1.0,3.0,3.0,100.0,,2021-03-23 19:13:30,2021-03-24 05:29:52.186,20210323,大,21
125567,910242,43944,杨洋,1.0,65188705,896961502896047542_6531248,1,896961502896047542,122101,5756028,09,6531248,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,82.0,0.0,1.0,1.0,1.0,100.0,,2021-03-06 19:10:44,2021-03-07 05:33:12.571,20210306,大,16
99781,812284,22464,张智超,1.0,49161463,899561675807836492_6890482,1,899561675807836492,133373,6087400,互动游戏（八),6890482,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,42.0,0.0,1.0,2.0,2.0,100.0,,2021-03-26 19:28:42,2021-03-27 05:39:51.867,20210326,中,22
99770,812035,15316,王越,1.0,3827809,921761459874394718_5736885,0,921761459874394718,121194,5003941,28,5736885,1,ods_live_edc_xes_edc_online_answer_logs,18,超级演讲秀,0,,,,,,,,,2021-03-02 06:52:54.597,20210301,大,15
106874,878739,52428,罗澜,1.0,62354926,540261675933848160_6892258,1,540261675933848160,133373,6089034,互动游戏（六) 脑科学语音分辨,6892258,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,126.0,1.0,2.0,3.0,2.0,66.66666666666666,,2021-03-26 19:51:06,2021-03-27 05:39:51.867,20210326,中,22
99780,812253,15006,关艺,1.0,47575105,768961243972295656_6256881,1,768961243972295656,119208,5496345,游戏二：洞庭湖颜色,6256881,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,26.0,0.0,1.0,1.0,1.0,100.0,,2021-02-04 19:55:49,2021-02-05 05:08:48.422,20210204,中,13
100893,816083,43944,杨洋,1.0,61411159,3215161166145045794_6094986,1,3215161166145045794,117007,5343960,海底连连看,6094986,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,47.0,0.0,1.0,3.0,3.0,100.0,,2021-01-26 19:45:00,2021-01-27 05:08:39.612,20210126,大,10
99781,812280,22464,张智超,1.0,1534649,417761554784286260_6636969,1,417761554784286260,123110,5853460,游戏三：脑科学：目标部件搜索-杭州小笼包,6636969,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,67.0,0.0,1.0,3.0,3.0,100.0,,2021-03-12 19:18:31,2021-03-17 11:45:37.371,20210312,中,18
127161,920681,55995,王婧莹,1.0,30797792,203361468457298910_6257185,1,203361468457298910,121194,5496620,游戏二：脑科学：注意抑制—迷路包装,6257185,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,56.0,1.0,2.0,3.0,1.0,33.33333333333333,,2021-03-02 19:32:09,2021-03-03 05:17:52.875,20210302,大,15
99779,812226,15006,关艺,1.0,22642730,3306261096656583736_5954973,1,3306261096656583736,117004,5209381,游戏二：密对稀,5954973,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,39.0,0.0,1.0,3.0,3.0,100.0,,2021-01-18 18:43:26,2021-01-19 05:11:12.566,20210118,中,8
99768,811996,15316,王越,1.0,52687896,595261624041213580_6731605,1,595261624041213580,126163,5939760,游戏四：大小点选,6731605,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,41.0,0.0,1.0,4.0,4.0,100.0,,2021-03-20 19:40:53,2021-03-21 06:19:28.188,20210320,大,20
99781,812270,22464,张智超,1.0,62010739,278161105480795430_5887216,1,278161105480795430,117004,5145433,游戏一：来对往,5887216,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,67.0,1.0,1.0,2.0,2.0,100.0,,2021-01-19 19:14:45,2021-01-20 05:44:34.171,20210119,中,8
99769,812002,15316,王越,1.0,18944825,3215160975526980684_5672170,1,3215160975526980684,116416,4945879,海底连连看,5672170,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,56.0,0.0,1.0,3.0,3.0,100.0,,2021-01-04 18:15:37,2021-01-05 05:05:52.549,20210104,大,4
99771,812061,22464,张智超,1.0,25314382,255561598132123550_6695125,1,255561598132123550,125196,5906931,28,6695125,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,26.0,0.0,1.0,1.0,1.0,100.0,,2021-03-17 19:42:29,2021-03-18 05:34:22.245,20210317,大,19
99781,812276,22464,张智超,1.0,11553820,232761433815300586_6324385,1,232761433815300586,119237,5560330,无字辨识（捕鱼模板）,6324385,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,75.0,0.0,1.0,1.0,1.0,100.0,,2021-02-26 19:17:10,2021-02-27 05:15:13.106,20210226,中,14
99780,812246,15006,关艺,1.0,47737147,3215461036618288648_5882352,1,3215461036618288648,116538,5140750,游戏三：羊字辨析（海底连连看的模板）,5882352,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,63.0,0.0,1.0,3.0,3.0,100.0,,2021-01-11 19:57:30,2021-01-12 05:07:30.655,20210111,中,6
106871,878665,9771,宋爽,1.0,64974612,2454261442770009968_6284137,1,2454261442770009968,120372,5522349,游戏三：脑科学：部件位置判断,6284137,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,166.0,0.0,1.0,5.0,5.0,100.0,,2021-02-27 20:11:10,2021-02-28 05:15:57.281,20210227,大,14
99771,812053,22464,张智超,1.0,30655235,3012161200510682704_6026406,1,3012161200510682704,117944,5278765,10,6026406,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,46.0,0.0,1.0,2.0,2.0,100.0,,2021-01-30 19:12:33,2021-01-31 05:50:15.971,20210130,大,11
106871,878672,52273,张敏,1.0,59026421,1003461658792165446_6856618,0,1003461658792165446,124113,6056206,28,6856618,1,ods_live_edc_xes_edc_online_answer_logs,18,超级演讲秀,1,16.0,0.0,-1.0,0.0,0.0,,89.0,2021-03-24 20:12:45,2021-03-25 05:28:55.232,20210324,大,21
106874,878738,52428,罗澜,1.0,60606374,2510861650067667320_6856053,0,2510861650067667320,146775,6055682,21,6856053,1,ods_live_edc_xes_edc_online_answer_logs,18,超级演讲秀,1,60.0,0.0,-1.0,0.0,0.0,,87.0,2021-03-23 19:59:40,2021-03-24 05:29:52.186,20210323,中,21
99771,812060,22464,张智超,1.0,65365227,897761563518907728_6626841,1,897761563518907728,122174,5844197,游戏一：脑科学：韵脚辨识,6626841,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,141.0,0.0,1.0,3.0,3.0,100.0,,2021-03-13 19:35:30,2021-03-14 05:32:22.109,20210313,大,18
99768,811994,15316,王越,1.0,51484758,234261563499633218_6625862,1,234261563499633218,122174,5843224,游戏二：选择雨伞,6625862,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,32.0,0.0,1.0,2.0,2.0,100.0,,2021-03-13 19:30:30,2021-03-14 05:32:22.109,20210313,大,18
125567,910240,43944,杨洋,1.0,61531364,463661442416490830_6284118,1,463661442416490830,120372,5522330,06,6284118,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,52.0,0.0,1.0,4.0,4.0,100.0,,2021-02-27 19:10:20,2021-02-28 05:15:57.281,20210227,大,14
99771,812049,22464,张智超,1.0,49726422,998261079727890508_5905209,1,998261079727890508,115091,5162608,29,5905209,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,19.0,0.0,1.0,1.0,1.0,100.0,,2021-01-16 19:41:43,2021-01-17 05:24:11.641,20210116,大,7
106874,878732,52428,罗澜,1.0,61680378,2066761468646065478_6463428,1,2066761468646065478,121382,5692496,24,6463428,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,17.0,0.0,1.0,1.0,1.0,100.0,,2021-03-02 20:01:21,2021-03-03 05:17:52.875,20210302,中,15
99780,812252,15006,关艺,1.0,6536021,673661218020668510_6186872,1,673661218020668510,117674,5430757,游戏三（注意搜索模板）,6186872,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,90.0,0.0,2.0,5.0,2.0,40.0,,2021-02-01 19:51:41,2021-02-02 05:43:08.983,20210201,中,12
100893,816088,43944,杨洋,1.0,62723779,443361468522223510_6278283,1,443361468522223510,121194,5516757,30,6278283,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,21.0,0.0,1.0,1.0,1.0,100.0,,2021-03-02 19:40:42,2021-03-03 05:17:52.875,20210302,大,15
99780,812249,15006,关艺,1.0,50560695,278461122934702704_6054743,1,278461122934702704,130233,5306049,互动模板,6054743,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,37.0,0.0,1.0,1.0,1.0,100.0,,2021-01-21 19:43:06,2021-01-22 05:08:35.185,20210121,中,9
106873,878704,52428,罗澜,1.0,60247737,1772761140148414622_6054758,1,1772761140148414622,130233,5306064,21,6054758,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,22.0,0.0,1.0,1.0,1.0,100.0,,2021-01-23 19:31:49,2021-01-24 08:17:05.593,20210123,中,9
106871,878668,9771,宋爽,1.0,60909361,2722361537826662954_6576664,0,2722361537826662954,124159,5798071,28,6576664,1,ods_live_edc_xes_edc_online_answer_logs,18,超级演讲秀,0,,,,,,,,,2021-03-11 05:20:21.594,20210310,大,17
106874,878714,52428,罗澜,1.0,63543076,616261598027058904_6697508,1,616261598027058904,125335,5909078,游戏四：脑科学：手眼配合-长江游船,6697508,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,77.0,1.0,2.0,2.0,1.0,50.0,,2021-03-17 19:25:49,2021-03-18 05:34:22.245,20210317,中,19
99768,811997,15316,王越,1.0,53208546,179761658567672570_6856611,1,179761658567672570,124113,6056199,游戏三：脑科学：形容词词语结构与词汇积累,6856611,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,128.0,0.0,1.0,4.0,4.0,100.0,,2021-03-24 19:36:46,2021-03-25 05:28:55.232,20210324,大,21
99781,812266,22464,张智超,1.0,56533599,1091860984652940876_5798919,1,1091860984652940876,122828,5061607,29,5798919,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,26.0,0.0,1.0,1.0,1.0,100.0,,2021-01-05 19:35:55,2021-01-06 05:17:17.396,20210105,中,4
99779,812236,15006,关艺,1.0,51354799,948861546046334004_6630601,0,948861546046334004,123110,5847682,30,6630601,1,ods_live_edc_xes_edc_online_answer_logs,18,超级演讲秀,0,,,,,,,,,2021-03-12 05:21:16.009,20210311,中,18
106871,878660,9771,宋爽,1.0,57682328,2063961140369749268_6014800,0,2063961140369749268,118799,5267591,33,6014800,1,ods_live_edc_xes_edc_online_answer_logs,18,超级演讲秀,1,36.0,0.0,-1.0,0.0,0.0,,80.0,2021-01-23 20:09:37,2021-01-24 08:17:05.593,20210123,大,9
99778,812200,15006,关艺,1.0,61175784,3400560984581007706_5798984,1,3400560984581007706,122828,5061672,游戏四：动词匹配,5798984,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,179.0,0.0,2.0,3.0,2.0,66.66666666666666,,2021-01-05 19:26:30,2021-01-06 05:17:17.396,20210105,中,4
99772,812074,22464,张智超,1.0,50592513,767561157474876524_6094986,1,767561157474876524,117007,5343960,海底连连看,6094986,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,65.0,0.0,2.0,3.0,2.0,66.66666666666666,,2021-01-25 19:40:20,2021-01-26 05:10:19.673,20210125,大,10
100893,910235,43944,杨洋,1.0,61935148,308061140186323936_5926999,1,308061140186323936,118799,5182998,31,5926999,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,34.0,0.0,1.0,3.0,3.0,100.0,,2021-01-23 19:38:26,2021-01-24 08:17:05.593,20210123,大,9
99769,811999,15316,王越,1.0,10380244,3215160794087990934_5585210,1,3215160794087990934,110783,4867646,32,5585210,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,0,,,,,,,,,2020-12-17 09:55:00.988,20201214,大,1
99769,812019,15316,王越,1.0,10746832,2510761640715276366_6856608,1,2510761640715276366,124113,6056196,游戏四：拖拽制作蛋糕,6856608,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,90.0,0.0,1.0,3.0,3.0,100.0,,2021-03-22 18:00:43,2021-03-23 05:53:57.153,20210322,大,21
106871,878658,9771,宋爽,1.0,60840799,3184061079877553918_5925644,1,3184061079877553918,115091,5181786,游戏二：脑科学：打地鼠——跳舞长颈鹿包装,5925644,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,100.0,0.0,1.0,3.0,3.0,100.0,,2021-01-16 20:07:57,2021-01-17 05:24:11.641,20210116,大,7
99768,811997,15316,王越,1.0,11570242,540061658384023414_6856600,1,540061658384023414,124113,6056188,游戏一：锦囊妙计,6856600,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,34.0,0.0,1.0,1.0,1.0,100.0,,2021-03-24 19:04:38,2021-03-25 05:28:55.232,20210324,大,21
100893,816089,43944,杨洋,1.0,54884930,2226361494453465870_6531270,1,2226361494453465870,122101,5756050,28,6531270,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,53.0,1.0,1.0,1.0,1.0,100.0,,2021-03-05 19:43:08,2021-03-06 05:28:56.52,20210305,大,16
100893,816086,43944,杨洋,1.0,60190787,442361252471621570_6223720,1,442361252471621570,120286,5465048,游戏二：脑科学：注意抑制训练——年兽包装,6223720,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,101.0,0.0,1.0,3.0,3.0,100.0,,2021-02-05 19:33:40,2021-02-06 05:57:35.352,20210205,大,13
99772,812080,22464,张智超,1.0,10180496,712161485796784944_6531267,1,712161485796784944,122101,5756047,脑科学：部件辨识,6531267,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,48.0,0.0,1.0,3.0,3.0,100.0,,2021-03-04 19:40:15,2021-03-05 05:18:29.998,20210304,大,16
106587,876578,15316,王越,1.0,54269673,233761528828819166_6576662,1,233761528828819166,124159,5798069,季节场景拖拽,6576662,0,ods_live_edc_xes_edc_online_answer_logs,5,游戏,1,56.0,0.0,1.0,1.0,1.0,100.0,,2021-03-09 19:12:23,2021-03-10 05:19:49.931,20210309,大,17
100893,816077,43944,杨洋,1.0,61224064,2336860984679597262_5672170,1,2336860984679597262,116416,4945879,海底连连看,5672170,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,70.0,0.0,1.0,3.0,3.0,100.0,,2021-01-05 19:41:06,2021-01-06 05:17:17.396,20210105,大,4
99768,811977,15316,王越,1.0,22562769,2131160811890915892_5578875,0,2131160811890915892,110783,4861796,30,5578875,1,ods_live_edc_xes_edc_online_answer_logs,18,超级演讲秀,1,50.0,0.0,-1.0,0.0,0.0,,80.0,2020-12-16 19:44:29,2020-12-17 05:52:12.558,20201216,大,1
99780,812253,15006,关艺,1.0,11512007,1023361244002557278_6256883,1,1023361244002557278,119208,5496347,游戏四：韵脚辨识（脑科学小猴爬树）,6256883,0,ods_live_edc_xes_edc_online_answer_logs,42,脑科学,1,149.0,0.0,1.0,3.0,3.0,100.0,,2021-02-04 20:02:57,2021-02-05 05:08:48.422,20210204,中,13
